Company Name,Country,Sales,Profit,Assets
Hyundai Glovis,South Korea,20610000000.0,902000000.0,11230000000.0
Jiangsu Eastern Shenghong,China,11220000000.0,84200000.0,25490000000.0
Xinjiang Daqo New Energy,China,3980000000.0,2580000000.0,8039999999.0
Bandai Namco Holdings,Japan,7630000000.0,878100000.0,6880000000.0
ServiceNow,United States,7620000000.0,400000000.0,13610000000.0
Vulcan Materials,United States,7420000000.0,604500000.0,14080000000.0
Indian Bank,India,6350000000.0,645700000.0,83070000000.0
Newcrest Mining,Australia,4600000000.0,856900000.0,17320000000.0
Motor Oil,Greece,17480000000.0,1020000000.0,7680000000.0
NetApp,United States,6460000000.0,1290000000.0,9710000000.0
Jinke Property Group,China,13840000000.0,-795100000.0,46180000000.0
Voya Financial,United States,6240000000.0,552000000.0,138740000000.0
Las Vegas Sands,United States,5290000000.0,-542000000.0,22710000000.0
Fortive,United States,5910000000.0,763700000.0,15800000000.0
BBMG,China,14960000000.0,103200000.0,41160000000.0
Raizen,Brazil,47310000000.0,18700000.0,19900000000.0
Performance Food Group,United States,56290000000.0,266200000.0,12410000000.0
Far East Horizon,Hong Kong,5940000000.0,909600000.0,49910000000.0
Packaging Corp of America,United States,8320000000.0,958100000.0,8050000000.0
Tenet Healthcare,United States,19450000000.0,414000000.0,27070000000.0
ZTO Express (Cayman),China,5260000000.0,1000000000.0,11300000000.0
Vipshop Holdings,China,15300000000.0,926600000.0,9420000000.0
CJ Cheiljedang,South Korea,23280000000.0,461200000.0,23730000000.0
IDEXX Laboratories,United States,3430000000.0,699200000.0,2810000000.0
Sungrow Power Supply,China,7020000000.0,684100000.0,9340000000.0
New World Development,Hong Kong,9340000000.0,131300000.0,79680000000.0
Wan Hai Lines,Taiwan,8690000000.0,3120000000.0,11880000000.0
Nu Holdings,Cayman Islands,3730000000.0,-364600000.0,29920000000.0
Canadian Tire Corporation,Canada,13680000000.0,802000000.0,16309999999.0
Gartner,United States,5620000000.0,931100000.0,7380000000.0
NiSource,United States,5940000000.0,710300000.0,26850000000.0
Carlsberg,Denmark,9930000000.0,-150200000.0,16660000000.0
SG Holdings,Japan,10590000000.0,933500000.0,6800000000.0
Acciona,Spain,11770000000.0,463500000.0,24110000000.0
Shanxi Xishan Coal & Electricity Power Co. Ltd.,China,9210000000.0,1570000000.0,14320000000.0
Multiply Group,United Arab Emirates,314000000.0,4930000000.0,11290000000.0
Bâloise Group,Switzerland,6290000000.0,573800000.0,86360000000.0
LG,South Korea,4550000000.0,972700000.0,23430000000.0
Japan Exchange Group,Japan,992000000.0,342000000.0,617530000000.0
NIPPON EXPRESS HOLDINGS,Japan,19920000000.0,834900000.0,13160000000.0
CapitaLand Investment,Singapore,2130000000.0,624400000.0,26180000000.0
Oriental Land,Japan,3560000000.0,595700000.0,9060000000.0
Universal Health Services,United States,13570000000.0,684200000.0,13560000000.0
Kaspi.kz JSC,Kazakhstan,2840000000.0,1270000000.0,11070000000.0
Xiamen Xiangyu,China,77700000000.0,408600000.0,17390000000.0
Ajinomoto,Japan,10050000000.0,536799999.0,11860000000.0
Daiwa Securities,Japan,6430000000.0,471300000.0,198460000000.0
Secom,Japan,8199999999.0,705700000.0,14750000000.0
Vietin Bank,Vietnam,5450000000.0,722300000.0,76710000000.0
China CSSC Holdings,China,8060000000.0,23800000.0,24060000000.0
Transurban Group,Australia,2870000000.0,113000000.0,25960000000.0
Industrivarden,Sweden,606000000.0,1700000000.0,14130000000.0
Hopson Development Holdings,Hong Kong,3810000000.0,1120000000.0,38270000000.0
Shanxi Lu'an Environmental,China,7020000000.0,2200000000.0,13820000000.0
Indian Railway Finance,India,3000000000.0,826900000.0,56760000000.0
DXC Technology,United States,14850000000.0,718000000.0,18250000000.0
Korea Investment Holdings,South Korea,8580000000.0,481900000.0,68250000000.0
Boliden,Sweden,8140000000.0,1230000000.0,9330000000.0
Mondi,United Kingdom,9350000000.0,1520000000.0,11580000000.0
Skyworks Solutions,United States,5300000000.0,1180000000.0,8950000000.0
Synovus,United States,2800000000.0,789000000.0,61840000000.0
Umicore,Belgium,26730000000.0,598900000.0,10750000000.0
Bluescope Steel,Australia,13100000000.0,1220000000.0,10790000000.0
Formosa Chemicals,Taiwan,12090000000.0,17500000.0,18970000000.0
Asr Nederland,Netherlands,5740000000.0,719900000.0,69560000000.0
Marvell Technology,United States,5920000000.0,-163500000.0,22520000000.0
Ingersoll Rand,United States,6210000000.0,662100000.0,14990000000.0
Euronext,Netherlands,1520000000.0,460100000.0,186910000000.0
Cleveland-Cliffs,United States,22330000000.0,477000000.0,18650000000.0
Garmin,Switzerland,4830000000.0,964300000.0,7730000000.0
SBI Holdings,Japan,7370000000.0,38500000.0,165450000000.0
A2A,Italy,24120000000.0,421400000.0,23280000000.0
Brown-Forman,United States,4139999999.0,727000000.0,7750000000.0
Epiroc,Sweden,5050000000.0,836200000.0,6300000000.0
Shin Kong Financial,Taiwan,7420000000.0,70000000.0,157790000000.0
Shenzhen Overseas,China,10560000000.0,-1660000000.0,57450000000.0
Genworth Financial,United States,7430000000.0,522000000.0,71640000000.0
St. James's Place,United Kingdom,-7580000000.0,498900000.0,182410000000.0
Shionogi,Japan,3450000000.0,1530000000.0,9560000000.0
Halkbank,Turkey,9430000000.0,280000000.0,70100000000.0
LG Display,South Korea,18350000000.0,-3240000000.0,28220000000.0
Huadian Power International,China,15590000000.0,-121200000.0,32630000000.0
Genmab,Denmark,2060000000.0,780100000.0,4340000000.0
Prysmian,Italy,16890000000.0,529700000.0,13610000000.0
Salzgitter,Germany,13190000000.0,1140000000.0,11850000000.0
FleetCor Technologies,United States,3540000000.0,951200000.0,14590000000.0
U-Haul Holding,United States,5870000000.0,964900000.0,18120000000.0
W. P. Carey,United States,1550000000.0,736500000.0,18830000000.0
China Longyuan Power,China,5690000000.0,771100000.0,33130000000.0
Crown Holdings,United States,12750000000.0,613000000.0,14410000000.0
Hyundai Marine & Fire,South Korea,12210000000.0,430800000.0,40120000000.0
Masco,United States,8460000000.0,815000000.0,5430000000.0
Impala Platinum Holdings,South Africa,7360000000.0,1970000000.0,9690000000.0
Thai Beverage,Thailand,7950000000.0,879200000.0,13500000000.0
Sanlam,South Africa,5540000000.0,766500000.0,58210000000.0
Constellation Software,Canada,6640000000.0,513900000.0,7880000000.0
Avery Dennison,United States,8760000000.0,680100000.0,8220000000.0
Zhejiang Huayou Cobalt,China,9990000000.0,543700000.0,17440000000.0
BJ's Wholesale Club,United States,19320000000.0,513200000.0,6350000000.0
Hellenic Petroleum,Greece,15250000000.0,934800000.0,9140000000.0
New Hope Liuhe,China,21250000000.0,-39000000.0,19610000000.0
Shengjing Bank,China,6990000000.0,150700000.0,155710000000.0
Asbury Automotive Group,United States,15110000000.0,941000000.0,8180000000.0
ALFA,Mexico,18270000000.0,729000000.0,14360000000.0
Var Energi ASA,Norway,9830000000.0,936000000.0,18800000000.0
Bankinter,Spain,2820000000.0,588800000.0,114740000000.0
BNK Financial Group,South Korea,5500000000.0,595400000.0,108640000000.0
Globe Life,United States,5230000000.0,799000000.0,25540000000.0
Antero Resources,United States,8240000000.0,2270000000.0,13870000000.0
Dentsu,Japan,9460000000.0,455000000.0,28360000000.0
Thai Oil,Thailand,15100000000.0,931400000.0,12840000000.0
Toll Brothers,United States,10270000000.0,1330000000.0,11980000000.0
Adaro Energy,Indonesia,8130000000.0,2500000000.0,10780000000.0
McCormick,United States,6390000000.0,666200000.0,13210000000.0
Suntory Beverage & Food,Japan,11030000000.0,625900000.0,13520000000.0
Extra Space Storage,United States,1980000000.0,852200000.0,12130000000.0
Halyk Bank,Kazakhstan,3800000000.0,1200000000.0,30930000000.0
Metalurgica Gerdau,Brazil,15700000000.0,751000000.0,15140000000.0
Jinko Solar,China,10520000000.0,319900000.0,15630000000.0
Berry Global Group,United States,13490000000.0,720000000.0,16610000000.0
Attijariwafa Bank,Morocco,4480000000.0,596600000.0,60280000000.0
Valeo,France,21060000000.0,241700000.0,23510000000.0
Franco-Nevada,Canada,1250000000.0,674000000.0,6740000000.0
Guangdong Haid Group,China,15760000000.0,434500000.0,6630000000.0
Grupo Aval,Colombia,6580000000.0,582800000.0,60960000000.0
Charoen Pokphand Foods,Thailand,17510000000.0,382400000.0,26760000000.0
Skanska,Sweden,15840000000.0,758500000.0,14560000000.0
Goodyear,United States,20840000000.0,5000000.0,23170000000.0
Jyske Bank,Denmark,2690000000.0,564700000.0,114630000000.0
Bank Albilad,Saudi Arabia,1840000000.0,572800000.0,36060000000.0
Coloplast,Denmark,3320000000.0,653500000.0,5050000000.0
Pan Pacific International Holdings,Japan,14380000000.0,521299999.0,11190000000.0
KE Holdings,China,8980000000.0,-221400000.0,15730000000.0
Teledyne Technologies,United States,5520000000.0,754700000.0,14430000000.0
Jiangsu Hengrui Medicine,China,3080000000.0,570100000.0,6160000000.0
Trip.com Group,China,2970000000.0,182800000.0,27570000000.0
Eastman,United States,10230000000.0,692000000.0,14980000000.0
ICON (Ireland),Ireland,7820000000.0,510000000.0,17290000000.0
Murphy USA,United States,23410000000.0,626800000.0,4120000000.0
China Eastern Airlines,China,8020000000.0,-3990000000.0,43660000000.0
US Foods,United States,34060000000.0,265000000.0,12770000000.0
Inner Mongolia Baotou Steel,China,9860000000.0,-112300000.0,21630000000.0
Huafa Industrial,China,8810000000.0,350900000.0,62120000000.0
Bank of Greece,Greece,2150000000.0,480000000.0,254500000000.0
Wharf Real Estate Investment,Hong Kong,1590000000.0,-1130000000.0,32700000000.0
Wacker Chemie,Germany,8630000000.0,1310000000.0,10150000000.0
Phoenix Group Holdings,United Kingdom,-38600000000.0,-2280000000.0,335640000000.0
Annaly Capital Management,United States,3760000000.0,-1140000000.0,86830000000.0
Akzo Nobel,Netherlands,11420000000.0,303700000.0,15930000000.0
Latam Airlines,Chile,9430000000.0,1480000000.0,13210000000.0
Commercial Bank of Qatar,Qatar,2830000000.0,725400000.0,44870000000.0
AGC,Japan,15480000000.0,-24000000.0,21330000000.0
RHB Bank,Malaysia,2580000000.0,615200000.0,70550000000.0
Invesco,United States,5830000000.0,868000000.0,29730000000.0
Bank of Tianjin,China,5230000000.0,543800000.0,109480000000.0
XP,Brazil,2650000000.0,693800000.0,36370000000.0
Schweizerische Nationalbank,Switzerland,-74520000000.0,-76170000000.0,1044930000000.0
Interactive Brokers Group,United States,5200000000.0,455000000.0,119470000000.0
Siam Makro,Thailand,13290000000.0,219500000.0,15840000000.0
Tokyo Century,Japan,9880000000.0,-25500000.0,47000000000.0
Israel Corp,Israel,10000000000.0,1300000000.0,13090000000.0
NEXON,Japan,2690000000.0,762900000.0,7900000000.0
Outokumpu,Finland,10450000000.0,1200000000.0,7450000000.0
Arkema,France,11630000000.0,798700000.0,15120000000.0
Terumo,Japan,6070000000.0,663700000.0,11700000000.0
Advantest,Japan,4130000000.0,962200000.0,4510000000.0
Hologic,United States,4059999999.0,753000000.0,9450000000.0
Alliant Energy,United States,4210000000.0,657000000.0,20240000000.0
Bank of Suzhou,China,4130000000.0,583800000.0,80760000000.0
Hong Leong Financial,Malaysia,2029999999.0,614500000.0,67680000000.0
Borouge,United Arab Emirates,4000000000.0,724300000.0,9210000000.0
Starwood Property Trust,United States,1700000000.0,588700000.0,77350000000.0
China Shipbuilding Industry,China,6150000000.0,-166000000.0,26840000000.0
WuXi Biologics,China,2270000000.0,661100000.0,7130000000.0
China Nuclear Engineering Corporation,China,14730000000.0,270000000.0,27310000000.0
Samsung SDS,South Korea,12560000000.0,848000000.0,9240000000.0
VeriSign,United States,1440000000.0,695000000.0,1760000000.0
China International Marine,China,19300000000.0,248200000.0,21590000000.0
"LG Innotek Co.,",South Korea,15160000000.0,758300000.0,7940000000.0
Virgin Money UK,United Kingdom,3780000000.0,506600000.0,114370000000.0
Kingspan Group PLC,Ireland,8770000000.0,628500000.0,8199999999.0
Cullen/Frost Bankers,United States,2160000000.0,651600000.0,51250000000.0
AirAsia X,Malaysia,102000000.0,7660000000.0,105000000.0
SinoPac Financial,Taiwan,2280000000.0,535400000.0,84230000000.0
Toppan Printing,Japan,12560000000.0,622400000.0,17420000000.0
Midea Real Estate Holding,China,10960000000.0,264200000.0,36280000000.0
SGS,Switzerland,6950000000.0,615700000.0,7700000000.0
Kobe Steel,Japan,18110000000.0,406700000.0,22150000000.0
Williams-Sonoma,United States,8670000000.0,1130000000.0,4660000000.0
Bank of Guizhou,China,3640000000.0,572600000.0,76780000000.0
Chugoku Electric Power,Japan,12510000000.0,-1150000000.0,30360000000.0
Geberit,Switzerland,3550000000.0,739500000.0,3710000000.0
OCI,Netherlands,9700000000.0,1220000000.0,10060000000.0
Inner Mongolia Yitai Coal,China,8220000000.0,1610000000.0,13380000000.0
Ryder System,United States,12110000000.0,825200000.0,14540000000.0
Banca Mediolanum,Italy,4030000000.0,548400000.0,78470000000.0
Liberty Broadband,United States,983000000.0,1030000000.0,15130000000.0
Shopify,Canada,5900000000.0,-1920000000.0,10960000000.0
Palo Alto Networks,United States,6160000000.0,34300000.0,13160000000.0
Shanghai Commercial & Savings Bank,Taiwan,2290000000.0,511600000.0,77290000000.0
Valley National Bancorp,United States,2580000000.0,598700000.0,64310000000.0
China Resources Beer (Holdings),Hong Kong,5280000000.0,664000000.0,8240000000.0
Lindt & Sprungli,Switzerland,5200000000.0,596500000.0,8740000000.0
PTT Global Chemical,Thailand,19500000000.0,-249500000.0,20790000000.0
Advanced Info Service,Thailand,5290000000.0,741600000.0,9740000000.0
ARC Resources,Canada,6270000000.0,2230000000.0,8510000000.0
Thor Industries,United States,13930000000.0,792300000.0,7310000000.0
Adani Power Limited,India,4980000000.0,1290000000.0,10650000000.0
Unicharm,Japan,6830000000.0,514000000.0,7950000000.0
Group 1 Automotive,United States,16510000000.0,687600000.0,6920000000.0
Metropolitan Bank & Trust,Philippines,2610000000.0,637500000.0,52960000000.0
"Hangzhou Binjiang Real Estate Group Co., Ltd.",China,6480000000.0,594100000.0,43510000000.0
Henry Schein,United States,12650000000.0,538000000.0,8610000000.0
Schaeffler,Germany,16610000000.0,586400000.0,15820000000.0
Taishin Financial Holdings,Taiwan,3070000000.0,498600000.0,89950000000.0
Huaibei Mining Holdings,China,10120000000.0,1090000000.0,12660000000.0
Jones Lang LaSalle,United States,20860000000.0,499700000.0,15850000000.0
ADNOC Drilling,United Arab Emirates,2670000000.0,801800000.0,5490000000.0
China Communications Services,China,20920000000.0,501900000.0,15860000000.0
Ventas,United States,4130000000.0,-47400000.0,24160000000.0
Snap-on,United States,4930000000.0,943000000.0,7130000000.0
Boston Properties,United States,3160000000.0,783000000.0,24630000000.0
M&G,United Kingdom,-9090000000.0,-2009999999.0,229000000000.0
Sartorius,Germany,4210000000.0,588100000.0,7570000000.0
Workday,United States,6200000000.0,-366700000.0,13490000000.0
Shimano,Japan,4510000000.0,882900000.0,6200000000.0
World Fuel Services,United States,59280000000.0,110600000.0,7490000000.0
Fukuoka Financial Group,Japan,2380000000.0,323800000.0,218650000000.0
Sonova Holding,Switzerland,3820000000.0,684000000.0,5280000000.0
Qilu Bank,China,3000000000.0,539500000.0,76980000000.0
Bank of India,India,6360000000.0,396100000.0,96760000000.0
China Grand Automotive Services,China,21090000000.0,115400000.0,18550000000.0
Bank Pekao,Poland,2420000000.0,563100000.0,67930000000.0
Ampol,Australia,26510000000.0,525000000.0,9040000000.0
Hera,Italy,21110000000.0,268200000.0,18470000000.0
Shenzhen Inovance Technology,China,3340000000.0,634400000.0,5840000000.0
Chiba Bank,Japan,1830000000.0,438300000.0,146260000000.0
Falabella,Chile,14590000000.0,362800000.0,24540000000.0
Wheaton Precious Metals,Canada,970000000.0,622100000.0,6920000000.0
Aldar Properties,United Arab Emirates,3160000000.0,789300000.0,17370000000.0
Olin,United States,8760000000.0,1090000000.0,8109999999.0
Compal Electronics,Taiwan,36000000000.0,244500000.0,14750000000.0
Lotte Chemical,South Korea,17240000000.0,47700000.0,21180000000.0
Old Mutual,South Africa,6910000000.0,447300000.0,62000000000.0
Bank of East Asia,Hong Kong,3790000000.0,466300000.0,113110000000.0
Empire,Canada,23630000000.0,521000000.0,12260000000.0
Bank of Zhengzhou,China,4430000000.0,500200000.0,88240000000.0
China Huarong Asset Management,China,5950000000.0,-4160000000.0,137419999999.0
Concordia Financial Group,Japan,2270000000.0,377200000.0,186990000000.0
Jiangsu Zhongnan Construction Group,China,8640000000.0,-1360000000.0,44120000000.0
DaVita,United States,11610000000.0,546900000.0,17680000000.0
Eurofins Scientific Societe Europeenne,Luxembourg,7050000000.0,641300000.0,10760000000.0
Vietnam Technological & Commercial Joint Stock Bank,Vietnam,2380000000.0,860600000.0,29650000000.0
Whirlpool,United States,19450000000.0,-2009999999.0,16860000000.0
Aeroports de Paris,France,4930000000.0,542300000.0,20110000000.0
Aramark,United States,16980000000.0,226000000.0,15290000000.0
Avantor,United States,7340000000.0,617600000.0,13400000000.0
Check Point Software,Israel,2350000000.0,811600000.0,5540000000.0
Nitori Holdings,Japan,6460000000.0,674800000.0,7830000000.0
Carlyle Group,United States,3850000000.0,754100000.0,21270000000.0
Covestro,Germany,17710000000.0,-742500000.0,15850000000.0
Korea Shipbuilding & Offshore Engineering,South Korea,14460000000.0,-50700000.0,23630000000.0
Empresas CMPC,Chile,7840000000.0,1010000000.0,16570000000.0
Teleperformance,France,8570000000.0,677900000.0,9460000000.0
Banque Cantonale Vaudoise,Switzerland,1240000000.0,406600000.0,64200000000.0
Harbour Energy,United Kingdom,5390000000.0,-88500000.0,12570000000.0
Fastighets Balder,Sweden,1040000000.0,1010000000.0,25320000000.0
KPN,Netherlands,5590000000.0,799800000.0,12770000000.0
Waters,United States,2970000000.0,707800000.0,3280000000.0
Mebuki Financial Group,Japan,2080000000.0,276000000.0,160670000000.0
Yunnan Yuntianhua,China,11010000000.0,867600000.0,8690000000.0
Moncler SpA,Italy,2740000000.0,637600000.0,4950000000.0
Zhejiang Expressway Co. Ltd.,China,2200000000.0,841600000.0,29350000000.0
Mirae Asset Financial Group,South Korea,3140000000.0,494900000.0,84000000000.0
Brown & Brown,United States,3790000000.0,674800000.0,13400000000.0
Equifax,United States,5060000000.0,586900000.0,11580000000.0
Beijing Shougang,China,16660000000.0,1800000.0,20730000000.0
El Puerto de Liverpool,Mexico,8750000000.0,863900000.0,12100000000.0
Sibanye Stillwater,South Africa,8449999999.0,1120000000.0,9790000000.0
Asustek Computer,Taiwan,18020000000.0,492800000.0,15330000000.0
TFI International,Canada,8449999999.0,781100000.0,5500000000.0
Bajaj Auto,India,4540000000.0,754100000.0,4280000000.0
Ningxia Baofeng Energy Group,China,4120000000.0,837400000.0,9040000000.0
BOK Financial,United States,2410000000.0,615500000.0,45520000000.0
Kesko,Finland,12410000000.0,614100000.0,8340000000.0
Kingdom Holding,Saudi Arabia,672000000.0,1850000000.0,14140000000.0
Old National Bank,United States,2029999999.0,602500000.0,47840000000.0
Telia,Sweden,8860000000.0,-1440000000.0,21900000000.0
West Pharmaceutical Services,United States,2880000000.0,552100000.0,3720000000.0
Shiseido,Japan,8119999999.0,260000000.0,9910000000.0
Kingfisher,United Kingdom,15960000000.0,575600000.0,14900000000.0
AECOM Technology,United States,13260000000.0,337000000.0,11410000000.0
PT Garuda Indonesia (Persero),Indonesia,2109999999.0,3670000000.0,6240000000.0
B3,Brazil,1760000000.0,818300000.0,9210000000.0
Commercial Metals,United States,9170000000.0,1040000000.0,6490000000.0
Seadrill,Bermuda,1070000000.0,3620000000.0,2800000000.0
China Resources Gas Group,Hong Kong,12050000000.0,604500000.0,14360000000.0
Sun Pharma Industries,India,5390000000.0,535700000.0,9150000000.0
ASM International,Netherlands,2710000000.0,652000000.0,4500000000.0
"Sumitomo Forestry Co.,",Japan,12490000000.0,741400000.0,11470000000.0
Ansys,United States,2150000000.0,553300000.0,6480000000.0
Rajesh Exports,India,39430000000.0,153200000.0,3010000000.0
Snowflake,United States,2069999999.0,-796700000.0,7720000000.0
Wistron,Taiwan,33030000000.0,374400000.0,14090000000.0
Banca MPS,Italy,4280000000.0,-215100000.0,128370000000.0
WSP,Canada,9170000000.0,331700000.0,10950000000.0
Iron Mountain,United States,5170000000.0,579300000.0,16469999999.0
Metro Group,Germany,31800000000.0,-7400000.0,14170000000.0
Wuestenrot & Wuerttembergische,Germany,6460000000.0,272800000.0,70340000000.0
CSPC Pharmaceutical Group,China,4600000000.0,905200000.0,6010000000.0
Eve Energy,China,5930000000.0,602000000.0,12560000000.0
Hokuhoku Financial Group,Japan,1270000000.0,111600000.0,121170000000.0
DoorDash,United States,7160000000.0,-1360000000.0,9650000000.0
Mid-america Apartment Communities,United States,2069999999.0,662100000.0,11350000000.0
Lear,United States,21520000000.0,421900000.0,14400000000.0
Verisk Analytics,United States,2770000000.0,504500000.0,4190000000.0
Kintetsu,Japan,9890000000.0,618000000.0,18450000000.0
Adani Ports & Special Economic Zone,India,2350000000.0,647300000.0,12270000000.0
Mitsui Chemicals,Japan,14270000000.0,569200000.0,15810000000.0
Asian Paints,India,4269999999.0,473500000.0,2980000000.0
Bank of Qingdao,China,3510000000.0,472200000.0,80370000000.0
Golden Agri-Resources,Singapore,11440000000.0,782100000.0,9900000000.0
Vibra Energia,Brazil,35130000000.0,297600000.0,7920000000.0
Stifel Financial,United States,4730000000.0,646100000.0,38600000000.0
Military Commercial Joint Stock Bank,Vietnam,3020000000.0,746800000.0,30900000000.0
DexCom,United States,3020000000.0,292500000.0,5520000000.0
Grupo Elektra,Mexico,8189999999.0,-365400000.0,21800000000.0
Wintrust Financial,United States,2490000000.0,562500000.0,52870000000.0
Aristocrat Leisure,Australia,3970000000.0,675000000.0,6510000000.0
Shenwan Hongyuan Group,China,3080000000.0,436300000.0,92070000000.0
Shizuoka Financial Group,Japan,2069999999.0,315800000.0,111870000000.0
Altice USA,United States,9520000000.0,23900000.0,31990000000.0
Navient,United States,4190000000.0,501000000.0,66910000000.0
Zhejiang Zheneng Electric Power,China,12390000000.0,-405700000.0,16989999999.0
Chewy,United States,10100000000.0,49200000.0,2740000000.0
BayWa,Germany,28440000000.0,176700000.0,14290000000.0
Hubei Biocause Pharmaceutical,China,7710000000.0,25100000.0,43560000000.0
Obayashi,Japan,15110000000.0,435700000.0,19310000000.0
Unicaja Banco,Spain,2100000000.0,271500000.0,105660000000.0
Agile Group Holdings,China,8150000000.0,-2120000000.0,39350000000.0
Lotte Shopping,South Korea,11980000000.0,-254500000.0,25070000000.0
Harbin Bank,China,4480000000.0,84900000.0,102580000000.0
Japan Securities,Japan,462000000.0,44000000.0,102490000000.0
FMC,United States,5800000000.0,723500000.0,11730000000.0
Carlisle Cos,United States,6280000000.0,830200000.0,7120000000.0
Shinsei Bank,Japan,2500000000.0,177700000.0,100900000000.0
Assurant,United States,10350000000.0,241200000.0,26260000000.0
Nishi-nippon Financial Holdings,Japan,1100000000.0,228200000.0,100560000000.0
Kyushu Financial Group,Japan,1550000000.0,191500000.0,98530000000.0
Li Ning,China,3830000000.0,606200000.0,4840000000.0
SDIC Capital,China,2650000000.0,546000000.0,45120000000.0
Hachijuni Bank,Japan,1430000000.0,178100000.0,97410000000.0
Banco Comercial Portugues,Portugal,3900000000.0,198600000.0,96770000000.0
Saputo,Canada,13310000000.0,384100000.0,10610000000.0
Hengyi Petrochemical,China,21430000000.0,-259200000.0,15610000000.0
Kawasaki Heavy Industries,Japan,12610000000.0,509500000.0,18470000000.0
Mobileye Global,Israel,1870000000.0,-82000000.0,15460000000.0
Host Hotels & Resorts,United States,5210000000.0,804000000.0,12220000000.0
Coinshares International,United Kingdom,2540000000.0,2720000000.0,1660000000.0
Next,United Kingdom,6150000000.0,869700000.0,4900000000.0
Commercial International Bank,Egypt,3380000000.0,837700000.0,25680000000.0
Invitation Homes,United States,2250000000.0,356300000.0,18500000000.0
Taylor Morrison Home,United States,8180000000.0,1070000000.0,8380000000.0
Banpu,Thailand,7760000000.0,1160000000.0,12610000000.0
China Merchants Port Holdings,Hong Kong,1600000000.0,993700000.0,22060000000.0
Braskem,Brazil,18690000000.0,-65000000.0,16680000000.0
Dollarama,Canada,3860000000.0,612900000.0,4010000000.0
North Pacific Bank,Japan,944000000.0,88400000.0,92040000000.0
Sharp,Japan,19530000000.0,-31100000.0,16160000000.0
United Natural Foods,United States,29860000000.0,191000000.0,7630000000.0
Yamaguchi Financial,Japan,1050000000.0,-114300000.0,90980000000.0
Pinnacle Bank,United States,1890000000.0,568900000.0,45120000000.0
Andon Health,China,4000000000.0,2580000000.0,3190000000.0
Clorox,United States,7170000000.0,74000000.0,5820000000.0
GCL Technology Holdings,Hong Kong,5320000000.0,2420000000.0,12310000000.0
Schroders,United Kingdom,3610000000.0,590900000.0,25660000000.0
Veeva Systems,United States,2150000000.0,487700000.0,4800000000.0
Dai Nippon Printing,Japan,10390000000.0,700000000.0,13990000000.0
Doosan,South Korea,13740000000.0,-353000000.0,20810000000.0
Casey's General Stores,United States,15220000000.0,450400000.0,5840000000.0
Gaming And Leisure Properties,United States,1350000000.0,748300000.0,11120000000.0
Alpha Bank,Greece,2740000000.0,418000000.0,83270000000.0
Gold Fields,South Africa,4269999999.0,692700000.0,7340000000.0
Nitto Denko,Japan,6860000000.0,805600000.0,8670000000.0
Sinotrans Ltd.,China,14770000000.0,595200000.0,11370000000.0
SS&C Technologies,United States,5350000000.0,604100000.0,16010000000.0
Hirogin Holdings,Japan,1130000000.0,130699999.0,88140000000.0
CPFL Energia,Brazil,7620000000.0,987400000.0,13470000000.0
FinecoBank,Italy,1100000000.0,450300000.0,38710000000.0
Chang Hwa Bank,Taiwan,1710000000.0,368000000.0,87350000000.0
China Northern Rare Earth High-Tech,China,5320000000.0,780000000.0,5600000000.0
DCC,Ireland,26850000000.0,415000000.0,10950000000.0
Air Canada,Canada,12720000000.0,-1310000000.0,21780000000.0
Adecco Group,Switzerland,24850000000.0,359600000.0,14150000000.0
Daou Data,South Korea,7540000000.0,157700000.0,39440000000.0
JD Sports Fashion,United Kingdom,11950000000.0,427500000.0,9380000000.0
Shenzhou International Group Holdings,China,4130000000.0,679700000.0,6260000000.0
Seagen,United States,2060000000.0,-648600000.0,3540000000.0
Ultrapar Participacoes,Brazil,27670000000.0,312400000.0,6690000000.0
Pool,United States,5970000000.0,668900000.0,3860000000.0
Zheshang Development Group,China,27660000000.0,135600000.0,5590000000.0
Watsco,United States,7300000000.0,549500000.0,3800000000.0
Anhui Gujing Distillery,China,2530000000.0,527100000.0,5290000000.0
Croda International Plc,United Kingdom,2570000000.0,799800000.0,4340000000.0
Keppel,Singapore,4800000000.0,672000000.0,23160000000.0
Parkland,Canada,27220000000.0,250900000.0,10160000000.0
Aurubis,Germany,19140000000.0,494700000.0,8020000000.0
News Corp,United States,10160000000.0,299000000.0,16890000000.0
Suning.com,China,11980000000.0,-6140000000.0,22710000000.0
Whitehaven Coal,Australia,5050000000.0,2350000000.0,5230000000.0
Li Auto,China,6670000000.0,-299200000.0,12450000000.0
Bank of Kyoto,Japan,915000000.0,172100000.0,81900000000.0
Ooredoo Q.P.S.C,Qatar,6260000000.0,730900000.0,15730000000.0
RenaissanceRe Holdings,Bermuda,6360000000.0,-112200000.0,32430000000.0
KGHM Polska Miedz,Poland,7650000000.0,1070000000.0,11100000000.0
Hyundai Engineering,South Korea,17660000000.0,317400000.0,16540000000.0
Unisplendour,China,10930000000.0,324500000.0,10570000000.0
Medipal Holdings,Japan,25480000000.0,231400000.0,13700000000.0
Storebrand,Norway,2560000000.0,247000000.0,79270000000.0
Kakao,South Korea,5490000000.0,104500000.0,18160000000.0
TUI,Germany,18880000000.0,-149800000.0,15550000000.0
STRABAG,Austria,17890000000.0,496500000.0,13850000000.0
Atlassian,United States,3180000000.0,-355300000.0,3610000000.0
WPG Holdings,Taiwan,26000000000.0,352600000.0,10290000000.0
